标题,标题链接,缩略图,right-info,right-info1
丰饶钓鱼场,https://www.haodiaoyu.com/diaochang/shanghai/24133.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVVfLAoO9Q1UHE8yzBgISw0c5.jpg!thum,嘉定区丰饶东路,100元/天
灰太郎钓场,https://www.haodiaoyu.com/diaochang/shanghai/24132.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVdcgzqApSCR749iPax-yLjel.jpg!thum,上海市嘉定区嘉戬支路285号智慧幼儿园东行50米,200元/天
三富新农庄,https://www.haodiaoyu.com/diaochang/shanghai/24130.html,http://p3.diaoyur.cn/group3/M00/05/3E/cjd0iV9FVw07fbHaecWgZx5jlLPzX.jpg!thum,浦东新区 周祝公路1328-1332号(近申江路口),10-30元/斤
周浦阿国钓场,https://www.haodiaoyu.com/diaochang/shanghai/24129.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVFO1szcnxAhgZ2Xi-7U6Pq8f.jpg!thum,北庄路靠近陆瓦路,100-150元/8小时
严茂塘,https://www.haodiaoyu.com/diaochang/shanghai/24128.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iV0imJpEzQ5Db8eLqKcnH9Alv.jpg!thum,高科西路锦绣路口,免费
,,,,
,,,,
周祝河,https://www.haodiaoyu.com/diaochang/shanghai/24126.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVmDjOiodSUlR2YN-Kf1anIyP.jpg!thum,申江南路周祝公路果园桥唱硕员工宿舍后面,免费
丰收东路,https://www.haodiaoyu.com/diaochang/shanghai/24125.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVLUocf4iKSAJWCag09hn2YyD.jpg!thum,丰收东路306弄,免费
卫星河,https://www.haodiaoyu.com/diaochang/shanghai/24124.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVmcM735U8BTK1nS4aCeiR0WH.jpg!thum,上海市浦东新区S222(南六公路),免费
春塘河桥,https://www.haodiaoyu.com/diaochang/shanghai/24123.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iV6kop10yNZrSHU8KOM5uJvt7.jpg!thum,杨高南路高科西路闸口,免费
和平钓场,https://www.haodiaoyu.com/diaochang/shanghai/24121.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVqRgabGfnu2z957IQdmeiH1j.jpg!thum,周浦东地铁站向北300米以后往东50米,200元/天
梁子垂钓中心,https://www.haodiaoyu.com/diaochang/shanghai/24120.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVrI0VsdyBTz3LtlZ4abx8Fcw.jpg!thum,红柳路南大路，普陀区红柳路238号如海超市对面向前200米,80-120元/天
新甸河,https://www.haodiaoyu.com/diaochang/shanghai/24119.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVMk7eA0yjDUwGqmXO4K2IBL-.jpg!thum,上海市嘉定区新甸路与北和公路交汇处野河,免费
湯家浜,https://www.haodiaoyu.com/diaochang/shanghai/24118.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iVVyo5XYKW4mjUHZNwvGzL0Bu.jpg!thum,湯家浜水闸，实验学校后边,免费
世博园钓场,https://www.haodiaoyu.com/diaochang/shanghai/24115.html,http://p3.diaoyur.cn/group3/M00/05/3E/cjd0iVEc8zbUGetC9L-NxVnko0OMH.jpg!thum,奔驰中心,免费
钓得爽休闲垂钓中心,https://www.haodiaoyu.com/diaochang/shanghai/24114.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iVvHnD3le6RE2zCXSuxBPc9ik.jpg!thum,南翔镇藴北路2371弄浏翔花苑对面,100-300元/天
浦三路,https://www.haodiaoyu.com/diaochang/shanghai/24113.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVYy-mJbBaSUDZuinT5e3PrqM.jpg!thum,西泰林路浦三路,免费
公塘,https://www.haodiaoyu.com/diaochang/shanghai/24112.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVeYuQbfSp4V2gPFqMvwdRL1X.jpg!thum,上海市嘉定区,免费
嘉定南苑野钓,https://www.haodiaoyu.com/diaochang/shanghai/24111.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iV8MRN37P6u0q9dfkJTji2BGc.jpg!thum,南苑八村,免费
团芦港,https://www.haodiaoyu.com/diaochang/shanghai/24110.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iVQMt42GJL5D7zCiXHvkmE1pn.jpg!thum,上海市浦东新区南汇团芦港,免费
远香湖支流,https://www.haodiaoyu.com/diaochang/shanghai/24109.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVk7eWFNXaG5Hn6TLwiUbKgjY.jpg!thum,德立路一裕民南路,免费
三灶港桥,https://www.haodiaoyu.com/diaochang/shanghai/24108.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVTz-8DYLQJxgR6K0OirmaZyu.jpg!thum,申江南路坦仁路向南300米左右,免费
周浦塘,https://www.haodiaoyu.com/diaochang/shanghai/24107.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVbOv7kEc1iK0Lq6TeZ3lRgsr.jpg!thum,上海市浦东新区周康路,免费
美林小城河,https://www.haodiaoyu.com/diaochang/shanghai/24106.html,http://p3.diaoyur.cn/group3/M00/05/3E/cjd0iVfi-qlz75KIEAwhdBY1c692n.jpg!thum,上海市浦东新区年家浜路美林小城,免费
双喜垂钓中心,https://www.haodiaoyu.com/diaochang/shanghai/24105.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVGawMhtN5jZ1rP0HCOSyBkiV.jpg!thum,康新公路三灶港桥,30元/天
休闲垂钓园,https://www.haodiaoyu.com/diaochang/shanghai/24104.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iVTjsdJ8SACfMG-FBcqrWPu1t.jpg!thum,碾子村西面大碾路南苗圃院内,15-20元/斤
,,,,
,,,,
陇南路嘉涌路,https://www.haodiaoyu.com/diaochang/shanghai/24101.html,http://p3.diaoyur.cn/group3/M00/05/3E/cjd0iVlFdte4A-zNSIYUquGwbQELj.jpg!thum,上海市嘉定陇南路嘉涌路,免费
祁河,https://www.haodiaoyu.com/diaochang/shanghai/24100.html,http://p3.diaoyur.cn/group3/M00/05/3E/cjd0iVnFUYJLk4KTtz7RdlBhSpf3j.jpg!thum,上海市嘉定区沪宜公路5070弄九库粮站对面,免费
长风公园钓鱼池,https://www.haodiaoyu.com/diaochang/shanghai/24099.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVmdUtncyT8vRVjaKF9I2gWx4.jpg!thum,大渡河路451号附近或大渡河路189号(与云岭东路交口),100元/天
四灶岗1号桥,https://www.haodiaoyu.com/diaochang/shanghai/24098.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVD4zGRKNlZIfLQsm78gPhd-Y.jpg!thum,16号线航头东地铁站向南120米,免费
腾飞钓场,https://www.haodiaoyu.com/diaochang/shanghai/24097.html,http://p3.diaoyur.cn/group3/M00/05/3E/cjd0iVbvP9thl6RDnzrHjIMEfVQXY.jpg!thum,浦东新区新场镇笋辉路526号导航至（金蟹水产）,120-200元/天
上赛渔家乐,https://www.haodiaoyu.com/diaochang/shanghai/24096.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVgYuFI5j7nxG8S60UqwizolT.jpg!thum,上海市嘉定区宝安公路安辰路口往东500米,100元/天
天哥垂钓园,https://www.haodiaoyu.com/diaochang/shanghai/24095.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVYEd-AiTnMoUI1lukRSJvQg2.jpg!thum,上海市浦东新区共建路延伸段,200元/8小时
杰妮鲜农副产品种养专业合作社垂钓中心,https://www.haodiaoyu.com/diaochang/shanghai/24094.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVRw3mHMKdbQ8xtFvCc4GUpjT.jpg!thum,上海市浦东新区新奉公路1399弄658号,10-30/斤
仙霞公园,https://www.haodiaoyu.com/diaochang/shanghai/24093.html,http://p3.diaoyur.cn/group3/M00/05/3E/cjd0iV1XlTkrOGBmDuipCoyJS8E46.jpg!thum,水城路虹古路路口,免费
立跃河,https://www.haodiaoyu.com/diaochang/shanghai/24092.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVfGmwz5OxAvLn0I4d3jXRaPl.jpg!thum,万芳路立跃路,免费
新渔路河道,https://www.haodiaoyu.com/diaochang/shanghai/24091.html,http://p3.diaoyur.cn/group3/M00/05/3E/cjd0iVGADrklwdHeROMKhqWnvBNac.jpg!thum,上海市长宁区新渔路122号,免费
周浦丫头钓鱼塘,https://www.haodiaoyu.com/diaochang/shanghai/24090.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iV3p5XP8xTKB-UglNzcJ4Iqk1.jpg!thum,林海公路300米梅林七队119号 梅林路附近,100-150元/天
西方远钓场,https://www.haodiaoyu.com/diaochang/shanghai/24089.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVzSj-56MYP8pxoeaiAwW4ZQt.jpg!thum,上海市奉贤区四团镇镇西村渔政队桥,100-150元/天
封浜老李垂钓中心,https://www.haodiaoyu.com/diaochang/shanghai/24088.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVcL4qT8bBRPgWxkHIh6dM2Yw.jpg!thum,上海市嘉定区星华公路以南200米（靠近曹安公路）,12-16元/斤
万福寺鱼塘,https://www.haodiaoyu.com/diaochang/shanghai/24087.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVYTGdNS3PhwnRsfW9IrDLoqQ.jpg!thum,嘉定区农场路,免费
沈庄塘,https://www.haodiaoyu.com/diaochang/shanghai/24085.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVAE3IO8t-Fk7UvJH9c1zoCwe.jpg!thum,立跃路万芳路往沈杜公路方向第二个桥下面,免费
华槽野河,https://www.haodiaoyu.com/diaochang/shanghai/24084.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iV6kZDIn04mbUCJ9OEFaX7rAV.jpg!thum,北翟路七辛路,免费
立跃路三友河,https://www.haodiaoyu.com/diaochang/shanghai/24083.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVCNparLIQnzPfjV2c1Zq0dEl.jpg!thum,立跃路恒南路,免费
绥宁河,https://www.haodiaoyu.com/diaochang/shanghai/24082.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iV0y4M52gnHNQGdz-CbEWBLmA.jpg!thum,天山西路外环南侧,免费
星光钓场,https://www.haodiaoyu.com/diaochang/shanghai/24081.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVBMdXRN9FpE6JtUyhOTfZ7Vk.jpg!thum,嘉定区方泰镇星光村，嘉定区金昌西路兴亭路口南侧星光村,100-200元/天
,,,,
,,,,
航头喷香渔乐农庄,https://www.haodiaoyu.com/diaochang/shanghai/24080.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVwj1AbTq3GglDR9WyQJNmBpY.jpg!thum,浦东新区航头镇海桥村857号喷香现代农业航头基地,200元/天
水龙垂钓休闲农庄,https://www.haodiaoyu.com/diaochang/shanghai/24079.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iV6oXcVLtNbdiZM9gasmH3I1A.jpg!thum,泰顺路375号,12-20/斤
吴练塘,https://www.haodiaoyu.com/diaochang/shanghai/24078.html,http://p3.diaoyur.cn/group3/M00/05/3E/cjd0iV6lQ0NAP8h2ZxaezbJoGuict.jpg!thum,上海市嘉定区X020(外青松公路)四号桥这里,免费
华泾港,https://www.haodiaoyu.com/diaochang/shanghai/24077.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVuLUz7RDpgHdVXnGQvW2ysMx.jpg!thum,徐汇区华泾路,免费
福泉路河,https://www.haodiaoyu.com/diaochang/shanghai/24076.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVtiWbBCQgn9VRmM3uzsr10Uh.jpg!thum,福泉路560号边上,免费
腊梅园,https://www.haodiaoyu.com/diaochang/shanghai/24075.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iV04cbhzLv9ZArXaWoUnujwDP.jpg!thum,上海市嘉定区外冈镇外冈腊梅园(墨玉北路南),150元/天
绿环路河,https://www.haodiaoyu.com/diaochang/shanghai/24074.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iVJAgoXu4VEmn1RqZT9h3jL0b.jpg!thum,上海市长宁区环绿路,免费
罗秀新村河流,https://www.haodiaoyu.com/diaochang/shanghai/24073.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iV7vaMFBqRiS4WO-6VCADj2xT.jpg!thum,上海市徐汇区长桥街道罗秀新村内,免费
凌宵休闲钓场,https://www.haodiaoyu.com/diaochang/shanghai/24072.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVGgJmLhiou3qjQWFdypIcCSe.jpg!thum,嘉定区黄渡镇嘉松北路谢春路谢泾一路,300元/天
墨玉垂钓园,https://www.haodiaoyu.com/diaochang/shanghai/24071.html,http://p3.diaoyur.cn/group3/M00/05/3E/cjd0iVMKzxjJeNEB9RYkPGApnuU5O.jpg!thum,上海市嘉定区外冈镇墨玉北路东周泾桥西北,15元/斤
渔之乐,https://www.haodiaoyu.com/diaochang/shanghai/24070.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVW9NHVG5kywlFnx3ZbdDX2Sm.jpg!thum,上海市奉贤区光泰路,"150元/8小时,12元/斤"
绿基生态园,https://www.haodiaoyu.com/diaochang/shanghai/24068.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iV-Pte27pONqD0fKzdmxRjHZ9.jpg!thum,上海市嘉定区园海路6号,150/天
三鲁河桥,https://www.haodiaoyu.com/diaochang/shanghai/24067.html,http://p3.diaoyur.cn/group3/M00/05/3E/cjd0iVT30jyBRpxLuGa-6PJgFNVeh.jpg!thum,上海市闵行区Y002(先新路),免费
渔之友,https://www.haodiaoyu.com/diaochang/shanghai/24066.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iVohE2nwYONuvg6t1FPHCXx3l.jpg!thum,上海市奉贤区墩头路,150元/天
小纪王钓场,https://www.haodiaoyu.com/diaochang/shanghai/24065.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVufystjvZJlmre6HODK9WVgw.jpg!thum,闵行区纪王镇纪友路198号,100-300元/天
方泰绿基生态园垂钓中心,https://www.haodiaoyu.com/diaochang/shanghai/24064.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVR8ZNEAvDJ-q7zclmFOTVnHL.jpg!thum,园海路到底,100-150元/天
曹家塘,https://www.haodiaoyu.com/diaochang/shanghai/24063.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVGLI0mWPfp32a5vonXeN1Bzu.jpg!thum,上海市闵行区G2(京沪高速公路),15元/斤
龙州路北潮港,https://www.haodiaoyu.com/diaochang/shanghai/24062.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iVNQm6cvZWf2rCMyaqFHs8ktV.jpg!thum,徐汇区龙州路北潮港河道,免费
王胖鱼塘,https://www.haodiaoyu.com/diaochang/shanghai/24060.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVKFbnhBV-jseupT91rz5LcCt.jpg!thum,上海市闽行区浦江镇景舒苑八村西350米（联航路北）,150元/天
友谊河水闸,https://www.haodiaoyu.com/diaochang/shanghai/24059.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iV3TUlEijoMpNk15scz9He6xD.jpg!thum,浦鸥路江燕北路交界处,免费
,,,,
,,,,
蕴藻浜,https://www.haodiaoyu.com/diaochang/shanghai/24058.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVDyY2Uq5sRSWPJ4TdhzAmaei.jpg!thum,昌吉东路地铁站,免费
健农小渔儿竞技休闲垂钓中心,https://www.haodiaoyu.com/diaochang/shanghai/24057.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVP0mI3HCndf9cQlwZtGJ-g6O.jpg!thum,上海市闵行区浦江镇召泰路汇红村二组,12-18元/斤
黄渡河,https://www.haodiaoyu.com/diaochang/shanghai/24056.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVIouA4Kd3pmwhLa29GCXQ5fN.jpg!thum,嘉定黄渡镇春亭路盐铁河桥,免费
森林公园,https://www.haodiaoyu.com/diaochang/shanghai/24055.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iVJueXtA3UNK9rQR5bIwzZ2C4.jpg!thum,上海市闵行区联跃路100号,免费
梅港,https://www.haodiaoyu.com/diaochang/shanghai/24054.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVJBUdrfpmLgnKejV3o-N8h9I.jpg!thum,上海市闵行区罗锦路梅港,免费
虹桥机场,https://www.haodiaoyu.com/diaochang/shanghai/24053.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVCl4t6nZO2HPjW1asA7c-R3w.jpg!thum,上海市闵行区沪高青平公路七莘路,免费
富岛垂钓休闲农庄,https://www.haodiaoyu.com/diaochang/shanghai/24052.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iVPG7giJeD4v15SclswrQXaR3.jpg!thum,闵行区纪鹤路1258弄258号(近联友路),200元/天，15-40元/斤
滨海垂钓,https://www.haodiaoyu.com/diaochang/shanghai/24050.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iVvVT6EdYGsZicna9841k7xh2.jpg!thum,古园大道与园外路交叉口西北角,16/斤
清丰钓场,https://www.haodiaoyu.com/diaochang/shanghai/24049.html,http://p3.diaoyur.cn/group3/M00/05/3E/cjd0iV-f3qe9AGDzVCds2EWlhSpvH.jpg!thum,泰日镇光泰路与泰青公路交界处，紧邻林海公路和大叶公路。,100-150元/天
中横沥南闸,https://www.haodiaoyu.com/diaochang/shanghai/24046.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVfYmHNlug4oUeABc-6Z1xWzp.jpg!thum,上海市闵行区报春路816弄报春路桥下,免费
大治河水闸,https://www.haodiaoyu.com/diaochang/shanghai/24045.html,http://p3.diaoyur.cn/group3/M00/05/3F/cjd0iVYqKGTsw7oC2mScMNkIUPejy.jpg!thum,闵行区金闸路大治河水闸两边,免费
蒙古包钓场,https://www.haodiaoyu.com/diaochang/shanghai/24044.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVhN5sJGjyZS6xoiUPrtnMdvK.jpg!thum,奉城镇城大路桥,150元/天
莘庄商务区人工湖,https://www.haodiaoyu.com/diaochang/shanghai/24043.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVJ8-xP1AflzjqFmHN9OguI0E.jpg!thum,莘庄商务区,免费
小涞港水闸,https://www.haodiaoyu.com/diaochang/shanghai/24042.html,http://p3.diaoyur.cn/group3/M00/05/3F/cjd0iV5gAXyKL1xJZP3fVMwv-RH4Y.jpg!thum,上海市闵行区疏影路,免费
申隆生态园钓鱼塘,https://www.haodiaoyu.com/diaochang/shanghai/24040.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVSi9N5bMwzmW3fedXy8vVKst.jpg!thum,上海市奉贤区青村镇申隆二村（沿线公路西）,100-200元/天
泰梅路小河,https://www.haodiaoyu.com/diaochang/shanghai/24039.html,http://p3.diaoyur.cn/group3/M00/05/3F/cjd0iVhqyV35AIMYtvc1f2ieuD6EK.jpg!thum,奉贤区金汇镇梅园村，泰梅路与航塘公路红绿灯泰梅路向东第一个桥,免费
白庙港,https://www.haodiaoyu.com/diaochang/shanghai/24034.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iVIHNcZMAQPohieB2atWR6zmX.jpg!thum,西闸公路83号,免费
春华苑小河,https://www.haodiaoyu.com/diaochang/shanghai/24033.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVZyfWtuBFldn7M6RIco-0rke.jpg!thum,上海市松江区银都西路555弄-1118号,免费
金瓶小冯休闲垂钓中心,https://www.haodiaoyu.com/diaochang/shanghai/24032.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVtjuVJdG2YKob6WvgaXpzTsR.jpg!thum,上海市青浦区白鹤镇白石路1188（腾新路518号）,150-200元/天
金汇港,https://www.haodiaoyu.com/diaochang/shanghai/24031.html,http://p3.diaoyur.cn/group3/M00/05/3F/cjd0iVaeL-k6tJMV4fdmYS1iv3pKF.jpg!thum,上海市,免费
,,,,
,,,,
聚丰源休闲垂钓农庄,https://www.haodiaoyu.com/diaochang/shanghai/24030.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iVNzrRhcvf7GDFiJ6mSCEI-LY.jpg!thum,嘉松中路与崧泽大道交叉口 ，在嘉松中路上离崧泽大道200米左右，右手边,100-400元/天
兴旺鱼塘,https://www.haodiaoyu.com/diaochang/shanghai/24029.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVNE45L90wSWJzMAcaR1gFZKY.jpg!thum,"徐南路向西走到头过桥洞,建军鱼塘东边",100元/6小时
徐泾钓场,https://www.haodiaoyu.com/diaochang/shanghai/24028.html,http://p3.diaoyur.cn/group3/M00/05/3F/cjd0iVtuFlpK7cjyVNnIvaqGxfTZJ.jpg!thum,上海市青浦区徐晔路,150元/天
清朗河桥,https://www.haodiaoyu.com/diaochang/shanghai/24027.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVSZYnNQjtUJxgpWaD5O1HXPA.jpg!thum,浦星公路清朗路,免费
松江漕河泾,https://www.haodiaoyu.com/diaochang/shanghai/24026.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVMdutQxUrbAgnyRLX1F0SOIp.jpg!thum,上海市松江区X310(九新公路),免费
业前路河,https://www.haodiaoyu.com/diaochang/shanghai/24023.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVq67u3vUTQyLhbfp4XGdomgS.jpg!thum,上海市青浦区方南路,60元/天
海军钓场,https://www.haodiaoyu.com/diaochang/shanghai/24022.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVJvIt-cN46Okx0MPSG7aHzig.jpg!thum,方南路方东新村后面,100元/天
海风农家乐,https://www.haodiaoyu.com/diaochang/shanghai/24021.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iVVIu3ZKGqwnpUDNg2lrzMoCF.jpg!thum,西渡镇大同路813号(近扶港路),80-200元/天
聚友垂钓中心,https://www.haodiaoyu.com/diaochang/shanghai/24020.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVVM9iL3ytGHK16dlFkYh4mEu.jpg!thum,嘉松公路业前路向西80米,150元/天
长江垂钓中心,https://www.haodiaoyu.com/diaochang/shanghai/24019.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVrh7BHCjwd4Xb5RGVQUtSyFc.jpg!thum,上海市青浦区赵巷镇上海北竿山国际艺术中心旁,100元/天
老兄弟钓场,https://www.haodiaoyu.com/diaochang/shanghai/24018.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVlHbdc8iQ1VRagoIwxGNuyFj.jpg!thum,青浦区赵巷镇赵重公路丰浜加油站东侧道路 往东300米左右,200元/天
天梵休闲垂钓,https://www.haodiaoyu.com/diaochang/shanghai/24017.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iVqJrm5zuOi8KlCtnQveh4fSp.jpg!thum,奉贤区现代农业园区汇丰西路182号,10-30元/斤
光华路野钓,https://www.haodiaoyu.com/diaochang/shanghai/24015.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVXzV9sbESF3H05MuPeJYCri-.jpg!thum,华西路与光华路,免费
南竹港,https://www.haodiaoyu.com/diaochang/shanghai/24014.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVJnqFTQsEfZlh1x3RG2vXY5t.jpg!thum,西渡南竹港,免费
新团路鱼塘,https://www.haodiaoyu.com/diaochang/shanghai/24013.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iV7cNlEFAI0T2iw69HodXBKSr.jpg!thum,汇金路 新团路 西边200米进去就到河边,50元/天
星火农场,https://www.haodiaoyu.com/diaochang/shanghai/24012.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVrALFcfSjmsI20PZhoTbylY4.jpg!thum,上海市奉贤区星火农场中心路,免费
贤源俱乐部垂钓中心,https://www.haodiaoyu.com/diaochang/shanghai/24011.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVMmYjzEt9RTFWIVZksDwUQXn.jpg!thum,奉贤区海湾镇/奉新镇 海马路/海农公路东侧,150-400元/天
新农垂钓中心,https://www.haodiaoyu.com/diaochang/shanghai/24009.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVyt8ZfDQeM59dUilYgwxzmKn.jpg!thum,上海市松江区新桥镇民益路,100元/天
渔乐圈垂钓,https://www.haodiaoyu.com/diaochang/shanghai/24008.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVo7WmPjJNeB23rqSU1VCIlxH.jpg!thum,上海市松江区余山镇西竖河北桥西北450米,200元/天
王家厍河,https://www.haodiaoyu.com/diaochang/shanghai/24007.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVhrm5WOiZ7F6joqN9K2bCpcE.jpg!thum,嘉松南路王家厍路右转(沈砖公路北500米)第一个桥附近,免费
,,,,
,,,,
双喜路钓场,https://www.haodiaoyu.com/diaochang/shanghai/24006.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVZwdBut8ReJygPCbUjmINzfq.jpg!thum,上海市松江区双喜路1号,100元/天
林湖路野河,https://www.haodiaoyu.com/diaochang/shanghai/24005.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iVTA5-pcNKqxbysUwzGYBoWMg.jpg!thum,嘉松公路转林湖路需要步行一段距离,免费
青青旅游世界钓场,https://www.haodiaoyu.com/diaochang/shanghai/24004.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iVvZjiFKamtXBNUdyOonrT0M4.jpg!thum,上海市松江区洞泾镇千迥廊附近（沪松公路西250米）,120元/天
新农钓场,https://www.haodiaoyu.com/diaochang/shanghai/24003.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVkc3r4y0WnaQATOdGgYzZCXu.jpg!thum,上海市松江区洞泾镇千迥廊附近（沪松公路西250米）,150/天
南乐园,https://www.haodiaoyu.com/diaochang/shanghai/24002.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iVkplrnRvNsd8XQwHYOITzmuD.jpg!thum,上海市松江区茸华路桥东,150元/天
崧泽小白兔钓场,https://www.haodiaoyu.com/diaochang/shanghai/24001.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVOcAn93sKeEHFWJLQyN4aZrp.jpg!thum,上海市青浦区赵巷镇中泽路崧泽支二路,150元/天
美人鱼钓吧,https://www.haodiaoyu.com/diaochang/shanghai/24000.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVgHwcAl9WKDbMua5NGzjR0EB.jpg!thum,四陈公路与陶干交叉口红绿灯东边,200/天
欢乐谷,https://www.haodiaoyu.com/diaochang/shanghai/23999.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVKP0J5LNe4t6Y7GxbrSXj1lh.jpg!thum,上海市松江区林荫新路,免费
工农河,https://www.haodiaoyu.com/diaochang/shanghai/23998.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVCf7GHTZkawYKpU1e-sXqOjQ.jpg!thum,上海市闵行区Y374(民仙路),免费
百鸟垂钓中心,https://www.haodiaoyu.com/diaochang/shanghai/23997.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iVKCJfvOhAHEFQ5-MLcx9DwRm.jpg!thum,上海松江区城隆路附近,15元/斤
